400,0.4452
800,0.8505
1200,0.9079
1600,0.9603
2000,0.9498
2400,0.9594
2800,0.8698
3200,0.9626
3600,0.7729
4000,0.8796
4400,0.8466
4800,0.7691
5200,0.9187
5600,0.9617
6000,0.9219
6400,0.9138
6800,0.9489
7200,0.9164
7600,0.9055
7950,0.8766
8150,0.8750
8350,0.7636
8550,0.9587
8750,0.8372
8950,0.9523
9150,0.7327
9350,0.8826
9550,0.8911
9750,0.9099
9950,0.9396
10150,0.9431
10350,0.9545
10550,-0.7399
10750,0.9589
10950,0.9516
11150,0.7524
11350,0.8339
11550,0.9529
11750,0.9571
11950,0.9321
12150,0.9607
12350,0.8653
12550,0.9480
12750,0.8709
12950,0.9600
13150,0.9550
13350,0.9441
13550,0.9612
13750,0.9521
13950,0.9548
14150,0.9462
14350,0.9618
14550,0.9549
14750,0.9534
14950,0.8834
15150,0.9334
15350,0.9580
15550,0.9325
15750,0.9529
15950,0.9499
16150,0.9585
16350,0.8815
16550,0.9425
16750,0.9356
16950,0.9547
17150,0.9587
17350,0.9632
17550,0.9568
17750,0.9527
17950,0.9590
18150,0.9517
18350,0.9469
18550,0.9512
18750,0.9550
18950,0.9534
19150,0.9406
19350,0.9552
19550,0.9531
19750,0.9105
19950,0.9419
20150,0.9328
20350,0.8033
20550,0.9474
20750,0.9553
20950,0.9412
21150,0.9529
21350,0.9385
21550,0.8220
21750,0.9552
21950,0.9408
22150,0.9496
22350,0.9448
22550,0.9530
22750,0.9481
22950,0.9413
23150,0.9427
23350,0.9603
23550,0.9491
23750,0.9564
23950,0.9081
24150,0.9548
24350,0.8632
24550,0.9537
24750,0.9413
24950,0.9576
25150,0.8790
25350,0.8990
25550,0.9394
25750,0.9523
25950,0.9483
26150,0.9521
26350,0.9414
26550,0.9498
26750,0.9570
26950,0.9527
27150,0.9551
27350,0.9347
27550,0.9059
27750,0.8918
27950,0.9506
28150,0.9452
28350,0.9456
28550,0.9258
28750,0.9491
28950,0.9525
29150,0.8587
29350,0.9548
29550,0.9462
29750,0.9350
29950,0.9386
30150,0.9523
30350,0.9548
30550,0.9534
30750,0.9426
30950,0.9568
31150,0.9440
31350,0.9519
31550,0.9589
31750,0.9440
31950,0.9482
32150,0.9519
32350,0.9606
32550,0.9169
32750,0.9517
32950,0.9475
33150,0.9586
33350,0.9522
33550,0.9173
33750,0.9500
33950,0.9514
34150,0.9507
34350,0.8688
34550,0.9511
34750,0.9607
34950,0.9534
35150,0.9399
35350,0.9599
35550,0.8701
35750,0.9528
35950,0.9440
36150,0.9397
36350,0.9494
36550,0.9464
36750,0.8315
36950,0.9515
37150,0.9518
37350,0.9090
37550,0.9517
37750,0.9549
37924,0.9589
37924,0.9578
37924,0.9081
37924,0.9525
37924,0.9502
37924,0.9558
37924,0.9445
37924,0.9576
37924,0.9561
37924,0.9557
37924,0.9556
37924,0.8284
37924,0.9410
37924,0.9572
37924,0.9411
37924,0.9421
37924,0.9543
37924,0.9536
37924,0.9420
37924,0.8778
37924,0.9441
37924,0.9555
37924,0.9514
37924,0.9493
37924,0.9531
37924,0.9495
37924,0.9522
37924,0.9511
37924,0.9535
37924,0.9573
37924,0.9511
