400,-0.0982
800,0.1670
1200,0.4575
1600,0.5910
2000,0.6389
2400,0.6321
2800,0.6624
3200,0.6602
3600,0.6664
4000,0.6692
4400,0.6733
4800,0.6783
5200,0.6795
5600,0.6861
6000,0.7006
6370,0.7006
6570,0.7005
6770,0.7031
6970,0.7046
7170,0.7061
7370,0.7086
7570,0.7099
7770,0.7101
7970,0.7110
8170,0.7120
8370,0.7123
8570,0.7138
8770,0.7148
8970,0.7161
9170,0.7184
9370,0.7182
9570,0.7193
9770,0.7194
9970,0.7206
10170,0.7212
10370,0.7215
10570,0.7217
10770,0.7219
10970,0.7228
11170,0.7230
11370,0.7232
11570,0.7237
11770,0.7243
11970,0.7245
12170,0.7247
12370,0.7249
12570,0.7257
12770,0.7259
12970,0.7263
13170,0.7265
13370,0.7275
13570,0.7279
13770,0.7283
13970,0.7287
14170,0.7289
14370,0.7301
14570,0.7300
14770,0.7300
14970,0.7302
15170,0.7306
15370,0.7308
15570,0.7311
15770,0.7312
15970,0.7313
16170,0.7314
16370,0.7316
16570,0.7320
16770,0.7324
16970,0.7325
17170,0.7325
17370,0.7327
17570,0.7340
17770,0.7342
17970,0.7343
18170,0.7345
18370,0.7343
18570,0.7343
18770,0.7344
18970,0.7345
19170,0.7344
19370,0.7344
19570,0.7345
19770,0.7343
19970,0.7345
20170,0.7345
20370,0.7347
20570,0.7348
20770,0.7347
20970,0.7347
21170,0.7355
21370,0.7356
21570,0.7357
21770,0.7356
21970,0.7357
22170,0.7359
22370,0.7361
22570,0.7360
22770,0.7360
22970,0.7362
23170,0.7362
23370,0.7362
23570,0.7362
23770,0.7363
23970,0.7363
24170,0.7363
24370,0.7362
24570,0.7363
24770,0.7363
24970,0.7363
25170,0.7363
25370,0.7363
25570,0.7363
25770,0.7363
25970,0.7363
26170,0.7363
26370,0.7363
26570,0.7363
26770,0.7363
26970,0.7364
27170,0.7366
27370,0.7366
27570,0.7366
27770,0.7365
27970,0.7365
28170,0.7365
28370,0.7365
28570,0.7366
28770,0.7365
28970,0.7365
29170,0.7365
29370,0.7365
29570,0.7365
29770,0.7365
29970,0.7365
30170,0.7365
30370,0.7364
30570,0.7365
30770,0.7365
30970,0.7366
31170,0.7366
31370,0.7366
31570,0.7367
31770,0.7368
31970,0.7369
32170,0.7370
32370,0.7373
32570,0.7373
32770,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
32781,0.7373
