400,0.8918
800,0.9564
1200,0.9596
1600,0.9630
2000,0.9643
2400,0.9664
2800,0.9678
3200,0.9689
3600,0.9695
4000,0.9733
4333,0.9738
4533,0.9740
4733,0.9741
4933,0.9742
5133,0.9741
5333,0.9742
5533,0.9745
5733,0.9745
5933,0.9746
6133,0.9746
6333,0.9747
6533,0.9747
6733,0.9748
6933,0.9746
7133,0.9746
7333,0.9746
7533,0.9746
7733,0.9747
7933,0.9747
8133,0.9747
8333,0.9748
8533,0.9748
8733,0.9748
8933,0.9749
9133,0.9750
9333,0.9749
9533,0.9749
9733,0.9749
9933,0.9749
10133,0.9749
10333,0.9749
10533,0.9750
10733,0.9749
10933,0.9750
11133,0.9750
11333,0.9750
11533,0.9750
11733,0.9750
11933,0.9751
12133,0.9751
12333,0.9752
12533,0.9752
12733,0.9752
12933,0.9752
13133,0.9752
13333,0.9753
13533,0.9753
13733,0.9753
13933,0.9753
14133,0.9753
14333,0.9754
14533,0.9754
14733,0.9754
14933,0.9754
15133,0.9755
15333,0.9755
15533,0.9755
15733,0.9755
15933,0.9755
16133,0.9756
16333,0.9756
16533,0.9756
16733,0.9756
16933,0.9756
17133,0.9756
17333,0.9756
17533,0.9756
17733,0.9756
17933,0.9756
18133,0.9756
18333,0.9756
18533,0.9756
18733,0.9756
18933,0.9756
19133,0.9756
19333,0.9756
19533,0.9756
19733,0.9756
19933,0.9756
20133,0.9756
20333,0.9757
20533,0.9757
20733,0.9757
20933,0.9757
21133,0.9757
21333,0.9757
21533,0.9757
21733,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
21825,0.9757
